EmployeeID,SSYear,HiringDate,DismissalDate
9502C303-E774-4B7F-A17E-C1CF30A9F674,1.58,2016-10-01,2018-04-01
51D63DD8-99EC-4A2E-AE88-C1D111602597,1.43,2014-03-01,2015-09-01
773E7481-CACA-4AFC-B3C8-C1D185895001,0.58,2018-12-01,NULL
130DFD7C-F282-4183-B323-C1DE5515DD1C,1.17,2018-05-01,NULL
4EE5E07F-15F2-4363-AA0B-C1E343728D2C,1.00,2018-07-01,NULL
CF13A23A-C101-4261-998F-C1E4BE79CD3A,1.59,2015-12-01,2017-07-01
5D1BDFD9-69A1-41F8-B6E9-C1EA82762EA5,0.86,2016-06-01,2017-04-01
B3615C26-3503-4487-BAC1-C1F1B63058C3,1.67,2017-11-01,NULL
5C46F663-0661-44BE-989A-C1FD9FFB85BA,5.08,2014-06-01,NULL
5A2982C3-D156-4B31-9323-C201A0905B44,1.33,2018-03-01,NULL
1149CCF0-764A-46E2-8F65-C20734FD5E98,0.14,2019-04-01,NULL
C541322A-79B4-4CE2-8DA7-C208090516F5,1.12,2013-06-01,2014-08-01
8BF5054B-B2FF-4656-8CED-C209C6480C34,0.92,2018-08-01,NULL
F6AF65B4-FC0A-4880-A120-C20F0AB7DD5F,1.54,2014-05-01,2017-02-01
57FB3BB2-78EB-4D17-A6B9-C214F06DE653,0.67,2018-11-01,NULL
DC83EF5E-4ECD-4E06-8973-C2198D79780F,5.83,2013-09-01,NULL
A13BB469-C3A3-42A9-9EF2-C21CB6EAA996,0.83,2018-09-01,NULL
3CA47104-0321-40E8-8259-C2249E583F70,8.00,2011-07-01,NULL
BF59CEC5-51C5-4FDF-844D-C237F897DCCC,2.25,2017-04-01,NULL
C66937A5-A49F-402E-AB7A-C23D1FC09CE6,1.17,2018-05-01,NULL
151207B7-15E9-435B-8F1C-C23D259A59CE,3.33,2014-01-01,2017-06-01
0FC6C6EE-7241-4B1E-81DD-C240C1E09C58,0.25,2017-02-01,2017-04-01
E6635D8B-3E51-4926-AFD8-C2494294C941,1.17,2017-11-01,2018-12-01
051303DE-B029-4455-B631-C249D3DBFC37,0.58,2018-12-01,NULL
A17B04B0-5AC4-4A74-8D0F-C24A4F306598,3.50,2016-01-01,NULL
D72AB787-1C99-4893-A3A8-C2520E00F4A4,2.17,2017-05-01,NULL
54893F56-54E5-4A1F-BE96-C25847998B7D,1.91,2015-10-01,2017-07-01
4526BA67-59EE-4AC1-BE39-C25A5BEF6DF0,14.00,2005-07-01,NULL
76B0599D-B0D7-439D-8F1D-C263276DAC2E,3.69,2013-01-01,2016-09-01
5A39E345-DA21-4393-9328-C2646A1D0000,2.53,2012-07-01,2015-02-01
BB2C4B27-6F9B-4FCB-8F92-C26B6F07C49F,0.26,2019-03-01,NULL
B9CD3541-32E7-43E7-BF28-C26CCBB3C8E6,5.58,2013-12-01,NULL
EFE1417E-0B3E-458F-A301-C26D12F5078F,4.75,2014-10-01,NULL
AA0574E9-EC0D-44DB-81C8-C27160443C2F,1.25,2018-04-01,NULL
1E4721D9-B72C-4C40-85A3-C273B8FC1E1E,0.18,2019-04-01,NULL
213F248E-96F2-4A22-AF35-C277FD302CFD,2.07,2013-10-01,2015-12-01
3406D90B-F774-4E3A-81EB-C28C5E6D21CE,1.50,2017-10-01,2018-02-01
7DC7C2D6-9ADE-4916-BA2F-C28D71645C6F,2.08,2017-06-01,NULL
B44AFDCF-D135-4386-B3E9-C2A19F93FC5B,0.92,2018-08-01,NULL
74E41CB7-F5AC-4916-A560-C2A4F5025DBD,4.75,2014-10-01,NULL
E04EB123-CC4B-4FA3-8E02-C2BD82D1589E,6.27,2008-02-01,2014-06-01
31C9735F-7315-4920-80CE-C2E55A179FB6,2.92,2015-07-01,2018-05-01
BEAF01D7-30C5-4C41-BF91-C2E6F56ADCCB,1.77,2012-04-01,2014-02-01
1009A478-9D89-4962-BE20-C2E86830CD38,2.67,2017-09-01,NULL
0CEBE758-5AC7-497C-A7EA-C2EDB1C33656,1.21,2014-01-01,2015-04-01
AB98A18C-8905-4125-A42A-C2EEC0126F84,1.17,2013-03-01,2014-05-01
679E9650-9555-4531-B0EC-C2F3BDF799C5,2.50,2017-01-01,NULL
313B9E82-4D42-4200-BB55-C2FB279F683B,0.31,2019-02-01,NULL
C3845F97-1F22-4F1D-8857-C2FB9CCC9610,7.58,2011-12-01,NULL
BFF3F631-3B2A-4696-9752-C2FCDBB46615,2.05,2015-08-01,2017-07-01
B2C8B92E-7F1A-426D-A7AD-C2FEA9FBB37A,0.92,2017-06-01,2018-04-01
A01F1F07-0D27-471A-887C-C2FEC977A0F3,0.88,2013-10-01,2014-09-01
7AECA4A1-B891-4489-84F5-C3116A32F351,3.92,2015-08-01,NULL
D2858835-7A9A-4A90-A370-C3120B0BA042,0.82,2014-09-01,2015-07-01
63D64BB1-7FEB-4535-B26F-C31ADEB7AF27,1.17,2018-04-01,2019-05-01
C3D0FC05-91FE-4E44-B79B-C31B5F8DADA2,1.08,2018-06-01,NULL
1337A216-F500-4BA4-9E44-C31CBC67510E,1.04,2015-08-01,2016-09-01
CF3ED38F-8FE2-4FE5-B546-C31E9D09C0F4,5.58,2013-12-01,NULL
BA1597BE-B55A-461B-B0B1-C32487A2CBCA,2.83,2016-09-01,NULL
0B19B8BC-777B-4F4F-9297-C324B152DA8B,1.83,2017-09-01,NULL
D020B439-80F6-424F-A42E-C326DCC18DEB,4.13,2013-04-01,2017-06-01
A7C22D8F-7C08-49D3-827D-C333BF5FCC69,2.25,2017-04-01,NULL
AC69565C-BEEE-4DFA-8757-C34390257D89,0.85,2013-07-01,2014-05-01
B4A9C69C-833E-43CD-8885-C3461B8EAB86,0.83,2018-09-01,NULL
514B78C5-F977-4890-9156-C350863CBB3B,3.00,2018-12-01,NULL
14802FF9-A59D-4162-8158-C3566067CB88,0.75,2018-10-01,NULL
7FE36C7A-F015-408D-95E3-C36148814DD8,4.58,2014-12-01,NULL
2DFDFB09-32E0-42D1-9B4B-C364B67E6B31,1.99,2012-04-01,2014-04-01
0314C3C5-A9CB-42F7-A790-C36878D924E8,0.92,2015-03-01,2016-02-01
287D802E-66DA-49A5-96D8-C373025F51F8,1.49,2013-04-01,2014-11-01
80A16130-A430-48A5-AACE-C3755D6E387D,18.35,1997-09-01,2016-02-01
4587106E-7F5B-42F4-BFE2-C37E6ABF6F7E,0.26,2018-07-01,2018-10-01
1026A57A-F7A6-4033-ABA2-C396F1C18F17,0.12,2019-04-01,NULL
883307E2-C8BC-4FC3-A647-C398F9101C13,1.75,2017-10-01,NULL
22A05D81-602C-4016-ADB6-C39EDAC4247B,11.33,2008-03-01,NULL
8712A428-D3AA-44AF-BC41-C3AFE66F9045,0.36,2015-07-01,2015-12-01
5B3F39DD-433E-43B1-A531-C3B001566FCD,1.42,2018-02-01,NULL
FAA65A58-E7BB-4C03-95F9-C3B32398EE7B,2.42,2017-02-01,NULL
D2A3D2CB-0F1B-4A96-A28F-C3B61A602440,5.75,2013-10-01,NULL
2E97CD75-AA05-40C3-9AB7-C3CBDC941BF3,1.83,2017-09-01,NULL
211AF147-C8E9-49A2-8023-C3CE94A2F3C9,5.36,2012-03-01,2017-08-01
D30EB09C-D9CB-433F-B55C-C3D0D8284BBF,4.83,2014-09-01,NULL
F2CDAF49-3E4B-4D55-A7F4-C3D75AB96682,0.50,2018-01-01,2018-06-01
9BEB0E56-E7CB-480D-8CDB-C3D84A606AC6,16.86,2014-03-01,NULL
E5159570-A7B7-485C-826E-C3DC8D63400A,0.29,2019-02-01,NULL
BD63D4DC-274D-4097-AE30-C3E30261F95A,1.42,2018-02-01,NULL
A565A238-86D1-4C1D-9E82-C3E68B19E820,1.71,2013-11-01,2015-07-01
F6B6FDF4-0BE7-4FDF-91E8-C3E9FD21527E,5.25,2014-04-01,NULL
5958D230-2FE3-4E37-9294-C3EE5A8BF7A8,1.58,2017-12-01,NULL
D302F6C3-94B5-4D5E-9429-C3F355FADDFE,3.50,2016-01-01,NULL
FDBD1930-018E-455F-BAA0-C4084751674F,5.58,2013-12-01,NULL
B3BB35A1-4B9B-4878-A761-C411C3B7EF40,1.83,2017-09-01,NULL
DD306C21-2F0D-4445-9773-C414D34AABCC,0.75,2018-03-01,2018-11-01
D83F5715-EA49-4448-8818-C41CBAB51C33,7.67,2011-11-01,NULL
A7491130-AF96-43E5-AB84-C41FED95F566,5.75,2013-10-01,NULL
B4CDD28C-ACF4-4CBF-8A2B-C42589421E5A,0.65,2014-02-01,2014-10-01
F3C60CE3-E2C9-43B6-8C7F-C42A49303711,0.25,2019-03-01,NULL
71852A37-1B5A-42C8-AD41-C42A90AAB896,0.25,2019-03-01,NULL
B81B672A-0753-44E6-B2FF-C430ED08F1D8,0.92,2018-08-01,NULL
1835852C-78B5-4DE6-8F5C-C431CEF5270A,5.00,2014-07-01,NULL
D2E50A4D-7C72-476F-98F2-C4384B2B5A96,4.50,2015-01-01,NULL
794BAC74-1B2C-4018-9D5E-C4388893EF9C,0.80,2013-06-01,2014-04-01
0A2FFA74-0E5F-409D-9AFF-C43CDD051815,8.84,2014-08-01,NULL
3F0DEC45-CF81-4EA4-800B-C442CF8E2966,1.86,2013-08-01,2015-07-01
301BF43A-11D1-420B-9A77-C44BA000B714,1.00,2018-07-01,NULL
78797354-F63D-4E37-B10E-C44EF32B65E6,0.75,2018-10-01,NULL
35AEA53B-70AF-4397-A707-C45203965E3F,0.92,2017-08-01,2018-06-01
A0139328-86E4-4609-A3AE-C46C9CD9BC10,0.11,2014-02-01,2014-03-01
062FC953-8542-455B-B1A2-C46FA750B9C2,5.42,2014-02-01,NULL
16DB2ED1-DDD1-4E4E-A690-C47D065BC77F,0.92,2018-08-01,NULL
11EA557A-C6B5-45A3-A66A-C481E5A7C4D7,0.75,2018-10-01,NULL
2958D0DD-3526-4271-9E6B-C4844D816AD4,0.19,2019-03-01,NULL
B8303A11-E7EC-4330-B53A-C489233A459D,1.67,2017-11-01,NULL
5371E243-A481-4D65-89EB-C48B092AAD23,0.98,2014-04-01,2015-04-01
E84BC2BB-19BC-4A03-B1B7-C48DC382F6D4,4.38,2011-01-01,2015-06-01
96AD5891-742E-413F-862B-C49319ADDCA1,5.83,2013-09-01,NULL
127BC22E-8A8D-4E91-856D-C4934785CA71,0.73,2015-02-01,2015-11-01
7187ABFE-8006-46AD-9276-C4A4AF86DAE6,4.08,2016-03-01,NULL
94653B94-68DB-4597-B1D9-C4A5F501D10A,8.92,2010-08-01,NULL
F875AA6A-AA2F-4199-8ADC-C4AC108A1D18,3.91,2011-09-01,2015-09-01
765C26A2-2781-4336-9101-C4B1968A27F0,8.75,2010-10-01,NULL
CFF3184E-CC08-4FA1-B44A-C4B53DC4174B,0.22,2018-09-01,2018-10-01
E938C8FE-2751-4A6E-9FC9-C4B8874C0CE7,3.08,2014-03-01,2017-04-01
7BE1CBEC-9EE1-4349-8777-C4C059102DCA,7.25,2012-04-01,NULL
DCD5B63A-6D51-4B17-B8CE-C4C67D224591,1.08,2018-06-01,NULL
25E0AF45-F1F8-4BDA-B940-C4CDBEAEB097,1.17,2018-05-01,NULL
6FC2635D-019B-49D1-818A-C4D986796F39,0.58,2018-12-01,NULL
9952D33E-CA62-42D2-93F1-C4DC23BEBB52,4.58,2014-12-01,NULL
885EFE5F-754D-432B-A377-C4E335C1C37E,2.33,2015-05-01,2017-09-01
29233EAA-AEAC-41A6-B0A9-C4E345F62286,1.62,2013-03-01,2014-11-01
94ADF69B-90B6-4A68-8E55-C4E6D60061AF,5.44,2009-11-01,2015-05-01
AF9F310B-31EF-4E3E-A2BA-C4FDB6EE8487,0.83,2018-09-01,NULL
19681CE0-1936-4DF5-9003-C50AFD221EFC,6.25,2012-01-01,2018-03-01
D956ACE7-ECFD-4015-9817-C50C7201087F,3.10,2014-01-01,2017-03-01
C9AE84DD-4DAB-42A2-9CAC-C50F680D6054,1.50,2018-01-01,NULL
8E339995-6250-4AB0-8A08-C51503908B8D,1.08,2014-08-01,2015-09-01
E1C84F46-3345-4E15-B9B8-C51919251CF2,0.90,2017-02-01,2017-12-01
5D06784A-D894-4301-AA48-C520A95262F5,0.83,2014-07-01,2015-05-01
D6BC1843-4F4A-4658-8F30-C524296FA225,0.83,2018-09-01,NULL
430DB238-F311-4FBF-A9D9-C52D2AD0A1EA,1.42,2018-02-01,NULL
862CF958-8BA3-45D7-A597-C52D6DFEB020,7.49,2010-05-01,2017-12-01
A144CF12-6BA9-4434-B711-C52D8904DFFE,0.67,2018-11-01,NULL
DD22D705-11A2-4495-83B2-C53436113012,1.15,2013-03-01,2014-04-01
D155B70B-F19F-437A-A6BF-C53AA7C07A5E,0.67,2018-11-01,NULL
76691D41-04D9-43B0-9E75-C5402F0322AD,4.83,2014-09-01,NULL
6AD81DDE-C7A7-4B66-B3A8-C54DEEFADD24,8.56,2008-01-01,2016-09-01
1B58AE30-757F-44BE-BC64-C55349489759,5.58,2013-12-01,NULL
2D0391E1-A5A5-4FBF-9718-C55B73E4CE98,1.05,2013-05-01,2014-06-01
C27BDF76-C6F4-46F4-963F-C55BCA9F68CD,4.17,2015-05-01,NULL
8C4B3892-AE7C-435A-9168-C560A2BAC183,0.41,2015-10-01,2016-03-01
B2869CA8-58C3-4F45-B3CD-C56695A9150B,1.83,2017-09-01,NULL
488347F1-5EE9-49EF-B145-C5670391E331,5.84,2012-08-01,2017-05-01
732919B4-B307-43F7-A2E9-C576BB547E63,0.92,2018-08-01,NULL
BB73283B-8713-48CF-A9BA-C579B49BF6CB,5.58,2013-12-01,NULL
EDE71877-F0D9-4D02-AF9C-C57C7BB21CED,0.01,2019-06-01,NULL
E57F31EA-AD85-405D-902F-C58414CB3858,0.97,2013-03-01,2014-03-01
EB37A43F-698B-4882-A9B0-C5885CA19FBF,5.42,2014-02-01,NULL
26FABAE2-27C1-49F0-88C5-C5A0E3A0C676,1.83,2017-09-01,NULL
C782C338-7BBF-4D4F-900D-C5A10A7EB2D4,5.57,2008-08-01,2014-03-01
9D9D6250-F27A-4E19-AC17-C5A718FDE1B3,2.58,2015-10-01,2018-04-01
C329E3C0-F17E-422C-9B23-C5A91D92F42E,2.83,2016-09-01,NULL
3B1751C6-34C7-454E-B65D-C5AA47764638,1.50,2018-01-01,NULL
15C2F126-19A4-42D1-B87E-C5AB6D564B57,0.67,2018-11-01,NULL
68C2DA2A-025A-4664-B2A0-C5AE29C0B04A,1.23,2016-08-01,2017-12-01
7057F998-F939-4B78-B468-C5B121354A88,6.92,2012-08-01,NULL
5966447B-D975-49BF-9F9F-C5B30B12E63F,3.68,2013-10-01,2014-10-01
1BB18269-C719-4308-A87F-C5B3FACC02C9,0.26,2019-02-01,NULL
79520E82-A232-47F3-99A2-C5B549FD4AFE,5.33,2013-09-01,2018-12-01
746DEE76-6F04-4741-AF9C-C5B5AB17C667,0.15,2018-11-01,2019-01-01
7FE8F9CC-76EA-486C-8BB7-C5B6F185B2CA,0.84,2016-06-01,2017-04-01
D29AC733-9A61-4379-96DA-C5B7D00F319E,0.33,2018-12-01,2019-04-01
E810A5AB-EAF0-4854-A4E8-C5BB3234C892,1.50,2018-01-01,NULL
62F833BE-6E0D-4C65-9C19-C5BB36F8BACE,2.42,2017-02-01,NULL
D6574873-96B7-40EB-9899-C5BB485205E1,1.17,2018-05-01,NULL
555B028F-971E-4697-9191-C5C05C6B1E7D,0.83,2018-09-01,NULL
EE83E755-2579-4CE5-ADB0-C5C6352A38A8,9.90,2007-03-01,2017-02-01
D2AE7CF0-D739-4CFD-AB80-C5C94AB33619,2.50,2017-08-01,NULL
9EA8CCEB-4247-40D1-B993-C5CBF1BCA13B,1.67,2017-11-01,NULL
86BD77F8-423E-4D90-89B5-C5D1DBBA7C0C,0.33,2019-02-01,NULL
5503C529-92FA-433D-823B-C5E820F22736,1.64,2015-06-01,2017-02-01
F7F2ABC4-4013-4437-9FAB-C5E8DDF1E6F2,8.42,2018-09-01,NULL
5D68B1F6-BDC1-43D2-84B4-C5E9F363B69C,1.75,2017-10-01,NULL
195C8600-3188-44B5-AE4D-C5EAF0DCF211,8.00,2011-07-01,NULL
51D8E5BB-A3E6-4E69-A9E6-C5EB7050AE5D,5.25,2014-04-01,NULL
4512E7A4-C73C-4E44-9B19-C5EF6A32A0B8,0.28,2019-02-01,NULL
0C7B8207-3FD4-4121-BF1D-C5F1D6386C66,2.00,2016-04-01,2018-03-01
CA8E3EED-8596-4F56-B9CD-C5F6A91FF2E8,1.33,2018-03-01,NULL
243F2C73-2DFD-4ABB-9543-C5F75CB36661,9.00,2010-07-01,NULL
189854A8-8B66-4C4D-B680-C5FA5D4CF776,2.50,2017-01-01,NULL
4C89A0C7-7C91-4AD4-BAC6-C5FC2E7D8D03,0.08,2019-05-01,NULL
CF055DE1-543C-46F7-BD7B-C5FEA0DB75B6,0.58,2018-12-01,NULL
426330B8-91E8-4C92-8904-C5FF3F9AF8E1,4.47,2012-09-01,2017-03-01
85A3B8F2-AA85-459B-AC20-C60261EAE744,1.17,2018-05-01,NULL
49A98264-89A2-49FE-9059-C603B8604FE3,5.92,2013-08-01,NULL
5EBC67D7-B192-49CC-8E98-C609545F076F,0.34,2015-06-01,2015-11-01
815A0953-F0C9-461D-9C15-C60988284D5C,4.58,2014-12-01,NULL
B8A60DCF-0F15-464A-8302-C611BDDD94F2,4.33,2015-03-01,NULL
9B9C4E10-CB97-4028-B447-C61D2DE42FEA,5.50,2014-01-01,NULL
75E56753-8674-4A84-8A89-C623A139ACB9,0.56,2013-12-01,2014-06-01
42F64FD8-3125-40E8-B890-C62A14D09A7C,3.17,2016-05-01,NULL
B3288317-01A0-4221-BF3A-C62B49AF692E,1.50,2018-01-01,NULL
906B328C-7566-4D05-8369-C62F840D22F8,0.58,2018-12-01,NULL
48263438-A94C-4CA5-8B1B-C633316D49B7,0.32,2019-02-01,NULL
207D2FFA-6D2B-4A2F-9CF9-C63455AABD70,5.42,2014-02-01,NULL
FD1D0AC0-2AF6-4B4E-8EEB-C640783343B0,0.18,2018-09-01,2018-11-01
6CBD1963-3560-4608-A9C7-C64A2E5E8D10,1.67,2017-11-01,NULL
E7C80A67-E030-43D5-A454-C64B47D1BF71,0.32,2015-10-01,2016-02-01
E785A319-F6D9-49B4-AC16-C64E7A12936A,0.10,2017-03-01,2017-04-01
8B417BA9-756E-4AA1-AB6E-C64F25F17DB3,8.33,2011-03-01,NULL
8CAAB504-B020-4076-A893-C64F55E5E029,2.12,2012-09-01,2014-11-01
F6E108A9-4279-41C9-A23F-C651A2108C70,0.03,2019-05-01,NULL
4A920CE7-D2B8-40B9-AAEB-C6531FA51C79,15.06,2004-04-01,NULL
4644809D-4ED4-4EDD-A6D4-C6533CB45E2B,2.08,2017-06-01,NULL
0497AB4C-E832-4C14-91F4-C6584462753F,0.25,2018-03-01,2018-06-01
9CA40207-CA63-4AAD-A6A9-C65D6F057C26,0.23,2019-03-01,NULL
D7699B34-3E9E-4E65-A4A0-C65DDD78A000,1.83,2017-09-01,NULL
D5A05D4C-8DD2-4325-BC39-C6615FA70AF9,12.52,2018-06-01,NULL
82A3C6BA-CF25-449B-A5C6-C66771EE3DB5,1.00,2018-07-01,NULL
051A1C1A-814B-4FBC-8B99-C673601FA21F,1.67,2017-11-01,NULL
C160C422-A0B6-4CA5-9D75-C6786C642EC2,0.26,2017-03-01,2017-06-01
5496A47C-C642-471E-9CCB-C67B0D3A35E1,12.08,2007-06-01,NULL
93682C40-0B26-4C9F-A78A-C68D277FBA57,0.30,2017-08-01,2017-12-01
EE82DD08-F98E-404B-A4AC-C699107D77C0,0.75,2018-10-01,NULL
DAC5F998-99E8-4D64-AA78-C6A34907A398,1.00,2018-07-01,NULL
FBD6988E-4CAE-4514-BA01-C6A8E8577C7C,4.08,2015-06-01,NULL
4645C7AC-B291-4BC1-A0C6-C6ABBDAD1F29,1.17,2018-05-01,NULL
FC2CC9A8-A258-47FB-B4FF-C6AE34826A6E,0.75,2018-10-01,NULL
4660DAB2-96D1-49C2-8DD8-C6B2C72384CA,3.75,2015-10-01,NULL
4ABFB9E0-2F9D-4E82-AE34-C6B9C8A94FBA,0.56,2016-08-01,2017-02-01
3A858FE8-87D8-4FD3-8CFD-C6C1F5DC4675,6.42,2013-02-01,NULL
86848430-3021-470D-8982-C6C3543CDD35,5.75,2016-12-01,NULL
09976019-9FA2-46C1-9FF4-C6D21611AFFF,2.50,2017-12-01,NULL
BC9EA726-7D95-4329-9560-C6D261E1EED5,0.28,2019-02-01,NULL
A91B7DF6-D37E-4198-9286-C6E427F12EE3,0.83,2018-09-01,NULL
F1AF2AF2-E8E5-47A6-A3BD-C6EB00EF1939,0.50,2018-06-01,2018-11-01
79D30959-A340-4735-86C3-C6EDADA8F8E4,2.92,2011-05-01,2014-05-01
85D02DD0-6671-4C1E-819B-C6EFAB5E935B,8.72,2008-10-01,2017-07-01
05CB77B3-947E-4530-923A-C700D76680C3,1.67,2017-11-01,NULL
62C183C0-5923-437D-B3EF-C7049A543267,0.92,2017-07-01,2018-05-01
D91BA31F-4A37-49DF-BE0B-C709A6207E97,3.42,2016-02-01,NULL
787279BF-A548-4D6F-B207-C70F7CEE246F,1.64,2013-03-01,2014-11-01
A2BDBE40-A42B-4AC0-96B7-C7251288DB6C,2.25,2017-04-01,NULL
8D295EB9-EEDA-458B-A036-C72E133A1465,1.17,2018-05-01,NULL
F1F1C9D0-8E3F-4DD1-838C-C72F43A4313F,1.25,2018-04-01,NULL
D54D7334-7B1B-495D-93CD-C73200685FD4,2.50,2017-01-01,NULL
92567451-E70E-4CD6-A08A-C73A2730AAEC,5.71,2008-10-01,2014-06-01
E93F27AB-0DCC-4B84-9E2A-C73A75765188,1.37,2013-06-01,2014-11-01
F40C57EA-86E3-49A6-A479-C742A21748BA,0.75,2018-10-01,NULL
6B6D1AEA-4C22-4F60-982D-C74C3A23C476,0.92,2018-08-01,NULL
3A24E212-661B-4514-A766-C75BB37AEF31,3.67,2015-11-01,NULL
2676E58F-9EE7-468C-8614-C75BE1F58E1E,2.45,2013-09-01,2016-03-01
9CBD878B-7259-4B5B-BCC7-C75DC35F02FB,4.68,2011-02-01,2015-11-01
1D681BA1-B42A-4F3E-96DD-C76A971AF479,5.33,2014-03-01,NULL
C5D84EDA-94B3-41E0-ABBB-C772EA443FE5,0.62,2016-05-01,2016-12-01
37C76F7B-8053-4B17-8701-C7786C30C280,3.58,2015-12-01,NULL
BE7B7FF7-C4A6-43BA-AD3B-C779A9536BA0,1.08,2015-09-01,2016-10-01
D96563C0-3C80-44D8-ACF5-C77A5CC95829,0.12,2019-04-01,NULL
7651F78C-7F77-4A26-A914-C77C5A2779CF,1.83,2017-09-01,NULL
962203B0-16DA-4A9C-A008-C77CA2EDACBE,1.97,2012-11-01,2014-11-01
0FD981A3-381E-4773-8809-C784C50C9E82,1.75,2017-10-01,NULL
5FAE3711-6D1F-432E-88E5-C788BE0AB7C8,3.10,2011-05-01,2014-07-01
D2293C31-3C00-4599-878C-C78C48E4BD21,0.89,2015-06-01,2016-05-01
3E5A1DF9-2DA1-4216-8240-C78F3C777AAA,1.90,2015-10-01,2017-09-01
29705B37-014F-4AC3-933E-C78FA46A9AFD,2.50,2017-01-01,NULL
9A6D34D5-ACBF-45E2-9C64-C795B7F9BE6E,1.09,2013-03-01,2014-04-01
FD217C7F-C5E0-4D0E-B7A4-C79BFC77DFEA,3.33,2016-03-01,NULL
EA05E55D-92EA-4205-A44C-C79C29E2A430,2.75,2016-10-01,NULL
962C1096-D621-4702-9DAF-C79DF9622A71,5.56,2012-03-01,2017-10-01
DF14D5A5-53DA-44B1-B494-C7AB467C18C2,3.72,2013-05-01,2017-03-01
3C8AC2EC-CF35-43C8-A595-C7B2DA155C7E,0.40,2017-08-01,2017-12-01
043B6637-5CA3-45A7-A4B2-C7B515A283AD,5.83,2018-06-01,NULL
E4C14069-EDBA-4CF1-9482-C7B9CCAE2E24,0.62,2017-02-01,2017-08-01
3ECA553F-8B27-4D20-94F0-C7BB0DD11A7E,0.67,2018-11-01,NULL
703D49A9-81B1-49E6-8B91-C7C45611EF62,5.67,2013-11-01,NULL
29889712-22F3-49DE-AF14-C7C808CA6CEC,1.61,2015-11-01,2017-06-01
5DC1B794-65C4-495D-ADCF-C7CC07A04820,2.58,2016-12-01,NULL
7C277E2A-91DB-474D-8AEE-C7CD569E01E3,0.97,2016-05-01,2017-05-01
F9CAC9A2-7CC6-4303-8496-C7CF6BE30A6C,3.42,2016-02-01,NULL
5C7A818F-14B9-4084-B9C1-C7D5559563B5,9.99,2004-01-01,2014-02-01
C4B8B841-EED8-473F-9F26-C7D5933ACE6D,8.25,2011-04-01,NULL
F91DE793-AF8A-4057-A84E-C7DDF796E2DD,0.83,2018-09-01,NULL
9731C0A3-3648-47E3-A52A-C7E070CF9836,1.50,2017-04-01,2018-09-01
5F4944DF-1D57-426C-819A-C7E2DC1C3547,8.92,2010-08-01,NULL
D40051ED-FD07-49C7-AB96-C7E4C50678DF,2.00,2017-03-01,2019-02-01
48817C12-45F5-4D5A-B0E5-C7EBB98B383B,0.92,2017-08-01,2018-06-01
1788F8A2-8C04-4F08-B2C9-C7F995DD8F8C,0.62,2015-10-01,2016-05-01
573E3425-2EE0-4E13-A0EE-C7FB3DC2384D,2.08,2016-02-01,2018-02-01
7FE6C38D-01E4-4EBF-8509-C800E67D0040,0.01,2019-06-01,NULL
C8C3381C-F3E9-4637-B0A2-C801581AE90F,0.66,2015-12-01,2016-08-01
0C600BB9-C791-4479-9133-C803F992BA26,8.17,2011-05-01,NULL
8CA648F3-E265-48A8-9A3C-C806CE220837,1.33,2018-02-01,2019-05-01
D225D22B-00A7-4119-9F17-C810626CDA00,1.83,2017-03-01,2018-12-01
C9287EB9-2FDD-48BF-BDD0-C81216B2BE85,0.67,2018-11-01,NULL
3CD5A478-11EB-49AD-9145-C8134ABBE157,2.25,2017-04-01,NULL
7B1A9EA4-5C4B-4970-B02A-C8140924412E,6.67,2012-11-01,NULL
0DEEE4EF-0916-4EA7-B2EC-C81DA9AB2D05,4.42,2015-02-01,NULL
FB6198BE-4C83-411D-BB52-C823794742E6,0.75,2018-10-01,NULL
4B8B4549-43EB-459F-8850-C827C3194C4A,1.08,2018-02-01,2019-02-01
78A04A2F-63B3-4457-A09C-C82AAB716E30,0.92,2018-08-01,NULL
EDF77951-9F98-40D9-89BA-C838A276C5EF,2.32,2014-10-01,2017-07-01
13D2D126-E5C7-42E4-9256-C83C3BB472DC,1.69,2013-03-01,2014-12-01
9F8F92F0-BCC5-464B-9C6C-C83F27A01132,3.00,2016-07-01,NULL
4D7AF8A6-F4BC-4B6A-913A-C84B21F2CE1E,1.92,2017-08-01,NULL
D7EAD348-6E80-4002-B2E9-C8537EF81952,0.83,2018-09-01,NULL
64BD0260-7252-4573-B5F2-C8571BBC775C,2.67,2016-04-01,2018-11-01
E4B9EDD1-F094-448B-B2F9-C85957E1F320,0.58,2018-12-01,NULL
A67E46BE-2A80-4B33-B427-C85C0005BF08,1.42,2017-09-01,2019-01-01
EE0FE4A1-1465-4EB7-8D30-C85C76A17D00,2.44,2011-09-01,2014-03-01
F87B886F-32F2-4E3E-8BBC-C85DF3658F33,0.83,2018-09-01,NULL
7A791B43-6D5E-4957-8979-C860608311ED,0.92,2018-08-01,NULL
94CA7E1F-B273-41C8-B06D-C869B11F244F,1.11,2015-10-01,2016-12-01
BDD27C7A-6385-46FF-ABED-C872D1F8CE24,2.33,2017-03-01,NULL
771D8092-9DBE-441E-9CB6-C8753A6732B5,0.30,2019-02-01,NULL
334CDF6C-52FC-4B7D-8AE5-C879BF9712AF,0.67,2018-11-01,NULL
B05FE367-4D3D-4459-A127-C87AA2E450BC,0.22,2019-03-01,NULL
